id,code,name
co_diagnosis_A950,A950,Fiebre Amarilla Selvatica
co_diagnosis_A951,A951,Fiebre Amarilla Urbana
co_diagnosis_A959,A959,Fiebre Amarilla No Especificada
co_diagnosis_A96,A96,Fiebre Hemorragica Por Arenavirus
co_diagnosis_A960,A960,Fiebre Hemorragica De Junin
co_diagnosis_A961,A961,Fiebre Hemorragica De Machupo
co_diagnosis_A962,A962,Fiebre De Lassa
co_diagnosis_A968,A968,Otras Fiebres Hemorragicas Por Arenavirus
co_diagnosis_A969,A969,Fiebre Hemorragica Por Arenavirus Sin Otra Espe
co_diagnosis_A98,A98,Otras Fiebres Virales Hemorragicas No Clasifica
co_diagnosis_A980,A980,Fiebre Hemorragica De Crimea-Congo
co_diagnosis_A981,A981,Fiebre Hemorragica De Omsk
co_diagnosis_A982,A982,Enfermedad De La Selva De Kyasanur
co_diagnosis_A983,A983,Enfermedad Por El Virus De Marburg
co_diagnosis_A984,A984,Enfermedad Por El Virus De Ebola
co_diagnosis_A985,A985,Fiebres Hemorragicas Con Sindrome Renal
co_diagnosis_A988,A988,Otras Fiebres Hemorragicas Virales Especificadas
co_diagnosis_A99,A99,Fiebre Viral Hemorragica No Especificada
co_diagnosis_B00,B00,Infecciones Herpeticas (Herpes Simple)
co_diagnosis_B000,B000,Eczema Herpetico
co_diagnosis_B001,B001,Dermatitis Vesicular Herpetica
co_diagnosis_B002,B002,Gingivoestomatitis Y Faringoamigdalitis Herpetic
co_diagnosis_B003,B003,Meningitis Herpetica (G02.0*)
co_diagnosis_B004,B004,Encefalitis Herpetica (G05.1*)
co_diagnosis_B005,B005,Oculopatia Herpetica
co_diagnosis_B007,B007,Enfermedad Herpetica Diseminada
co_diagnosis_B008,B008,Otras Formas De Infecciones Herpeticas
co_diagnosis_B009,B009,Infeccion Debida Al Virus Del Herpes No Especif
co_diagnosis_B01,B01,Varicela
co_diagnosis_B010,B010,Meningitis Debida A Varicela (G02.0*)
co_diagnosis_B011,B011,Encefalitis Debida A Varicela (G05.1*)
co_diagnosis_B012,B012,Neumonia Debida A Varicela (J17.1*)
co_diagnosis_B018,B018,Varicela Con Otras Complicaciones
co_diagnosis_B019,B019,Varicela Sin Complicaciones
co_diagnosis_B02,B02,Herpes Zoster
co_diagnosis_B020,B020,Encefalitis Debida A Herpes Zoster (G05.1*)
co_diagnosis_B021,B021,Meningitis Debida A Herpes Zoster (G02.0*)
co_diagnosis_B022,B022,Herpes Zoster Con Otros Compromisos Del Sistema
co_diagnosis_B023,B023,Herpes Zoster Ocular
co_diagnosis_B027,B027,Herpes Zoster Diseminado
co_diagnosis_B028,B028,Herpes Zoster Con Otras Complicaciones
co_diagnosis_B029,B029,Herpes Zoster Sin Complicaciones
co_diagnosis_B03,B03,Viruela
co_diagnosis_B04,B04,Viruela De Los Monos
co_diagnosis_B05,B05,Sarampion
co_diagnosis_B050,B050,Sarampion Complicado Con Encefalitis (G05.1*)
co_diagnosis_B051,B051,Sarampion Complicado Con Meningitis (G02.0*)
co_diagnosis_B052,B052,Sarampion Complicado Con Neumonia (J17.1*)
co_diagnosis_B053,B053,Sarampion Complicado Con Otitis Media (H67.1*)
co_diagnosis_B054,B054,Sarampion Con Complicaciones Intestinales
co_diagnosis_B058,B058,Sarampion Con Otras Complicaciones
co_diagnosis_B059,B059,Sarampion Sin Complicaciones
co_diagnosis_B06,B06,Rubeola [Sarampion Aleman]
co_diagnosis_B060,B060,Rubeola Con Complicaciones Neurologicas
co_diagnosis_B068,B068,Rubeola Con Otras Complicaciones
co_diagnosis_B069,B069,Rubeola Sin Complicaciones
co_diagnosis_B07,B07,Verrugas Viricas
co_diagnosis_B08,B08,Otras Infecciones Viricas Caracterizadas Por Les
co_diagnosis_B080,B080,Otras Infecciones Debidas A Ortopoxvirus
co_diagnosis_B081,B081,Molusco Contagioso
co_diagnosis_B082,B082,Exantema Subito (Sexta Enfermedad)
co_diagnosis_B083,B083,Eritema Infeccioso (Quinta Enfermedad)
co_diagnosis_B084,B084,Estomatitis Vesicular Enteroviral Con Exantema
co_diagnosis_B085,B085,Faringitis Vesicular Enterovirica
co_diagnosis_B088,B088,Otras Infecciones Virales Especifadas Caracteri
co_diagnosis_B15,B15,Hepatitis Aguda Tipo A
co_diagnosis_B150,B150,Hepatitis Aguda Tipo A Con Coma Hepatico
co_diagnosis_B159,B159,Hepatitis Aguda Tipo A Sin Coma Hepatico
co_diagnosis_B16,B16,Hepatitis Aguda Tipo B
co_diagnosis_B160,B160,Hepatitis Aguda Tipo B Con Agente Delta (Coinfe
co_diagnosis_B161,B161,Hepatitis Aguda Tipo B Con Agente Delta (Coinfe
co_diagnosis_B162,B162,Hepatitis Aguda Tipo B Sin Agente Delta Con Co
co_diagnosis_B169,B169,Hepatitis Aguda Tipo B Sin Agente Delta Y Sin C
co_diagnosis_B17,B17,Otras Hepatitis Virales Agudas
co_diagnosis_B170,B170,Infeccion (Superinfeccion) Aguda Por Agente Delt
co_diagnosis_B171,B171,Hepatitis Aguda Tipo C
co_diagnosis_B172,B172,Hepatitis Aguda Tipo E
co_diagnosis_B178,B178,Otras Hepatitis Virales Agudas Especificadas
co_diagnosis_B18,B18,Hepatitis Viral Cronica
co_diagnosis_B180,B180,Hepatitis Viral Tipo B Cronica Con Agente Delta
co_diagnosis_B181,B181,Hepatitis Viral Tipo B Cronica Sin Agente Delta
co_diagnosis_B182,B182,Hepatitis Viral Tipo C Cronica
co_diagnosis_B188,B188,Otras Hepatitis Virales Cronicas
co_diagnosis_B189,B189,Hepatitis Viral Cronica Sin Otra Especificacion
co_diagnosis_B19,B19,Hepatitis Viral Sin Otra Especificacion
co_diagnosis_B190,B190,Hepatitis Viral No Especificada Con Coma
co_diagnosis_B199,B199,Hepatitis Viral No Especificada Sin Coma
co_diagnosis_B20,B20,Enfermedad Por Virus De Inmunodeficiencia Humana
co_diagnosis_B200,B200,Enfermedad Por Vih Resultante En Infeccion Por
co_diagnosis_B201,B201,Enfermedad Por Vih Resultante En Otras Infeccio
co_diagnosis_B202,B202,Enfermedad Por Vih Resultante En Enfermedad Por
co_diagnosis_B203,B203,Enfermedad Por Vih Resultante En Otras Infeccio
co_diagnosis_B204,B204,Enfermedad Por Vih Resultante En Candidiasis
co_diagnosis_B205,B205,Enfermedad Por Vih Resultante En Otras Micosis
co_diagnosis_B206,B206,Enfermedad Por Vih Resultante En Neumonia Por P
co_diagnosis_B207,B207,Enfermedad Por Vih Resultante En Infecciones Mu
co_diagnosis_B208,B208,Enfermedad Por Vih Resultante En Otras Enfermed
co_diagnosis_B209,B209,Enfermedad Por Vih Resultante En Enfermedad Inf
co_diagnosis_B21,B21,Enfermedad Por Virus De La Inmunodeficiencia Hum
co_diagnosis_B210,B210,Enfermedad Por Vih Resultante En Sarcoma De Kap
co_diagnosis_B211,B211,Enfermedad Por Vih Resultante En Linfoma De Bur
co_diagnosis_B212,B212,Enfermedad Por Vih Resultante En Otros Tipos De
co_diagnosis_B213,B213,Enfermedad Por Vih Resultante En Otros Tumores
co_diagnosis_B217,B217,Enfermedad Por Vih Resultante En Tumores Malign
co_diagnosis_B218,B218,Enfermedad Por Vih Resultante En Otros Tumores
co_diagnosis_B219,B219,Enfermedad Por Vih Resultante En Tumores Malign
co_diagnosis_B22,B22,Enfermedad Por Virus De La Inmunodeicienciaf Hum
co_diagnosis_B220,B220,Enfermedad Por Vih Resultante En Encefalopatia
co_diagnosis_B221,B221,Enfermedad Por Vih Resultante En Neumonitis Lin
co_diagnosis_B222,B222,Enfermedad Por Vih Resultante En Sindrome Caque
co_diagnosis_B227,B227,Enfermedad Por Vih Resultante En Enfermedades M
co_diagnosis_B23,B23,Enfermedad Por Virus De La Inmunodeficiencia Hum
co_diagnosis_B230,B230,Sindrome De Infeccion Aguda Debida A Vih
co_diagnosis_B231,B231,Enfermedad Por Vih Resultante En Linfadenopatia
co_diagnosis_B232,B232,Enfermedad Por Vih Resultante En Anormalidades
co_diagnosis_B238,B238,Enfermedad Por Vih Resultante En Otras Afeccion
co_diagnosis_B24,B24,Enfermedad Por Virus De La Inmunodeficiencia Hum
co_diagnosis_B25,B25,Enfermedad Debida A Virus Citomegalico
co_diagnosis_B250,B250,Neumonitis Debida A Virus Citomegalico (J17.1*)
co_diagnosis_B251,B251,Hepatitis Debida A Virus Citomegalico (K77.0*)
co_diagnosis_B252,B252,Pancreatitis Debida A Virus Citomegalico (K87.1*
co_diagnosis_B258,B258,Otras Enfermedades Debidas A Virus Citomegalico
co_diagnosis_B259,B259,Enfermedad Por Virus Citomegalico No Especifica
co_diagnosis_B26,B26,Parotiditis Infecciosa
co_diagnosis_B260,B260,Orquitis Por Parotiditis (N51.1*)
co_diagnosis_B261,B261,Meningitis Por Parotiditis (G02.0*)
co_diagnosis_B262,B262,Encefalitis Por Parotiditis (G05.1*)
co_diagnosis_B263,B263,Pancreatitis Por Parotiditis (K87.1*)
co_diagnosis_B268,B268,Parotiditis Infecciosa Con Otras Complicaciones
co_diagnosis_B269,B269,Parotiditis Sin Complicaciones
co_diagnosis_B27,B27,Mononucleosis Infecciosa
co_diagnosis_B270,B270,Mononucleosis Debida A Herpes Virus Gamma
co_diagnosis_B271,B271,Mononucleosis Por Citomegalovirus
co_diagnosis_B278,B278,Otras Mononucleosis Infecciosas
co_diagnosis_B279,B279,Mononucleosis Infecciosa No Especificada
co_diagnosis_B30,B30,Conjuntivitis Viral
co_diagnosis_B300,B300,Queratoconjuntivitis Debida A Adenovirus (H19.2*
co_diagnosis_B301,B301,Conjuntivitis Debida A Adenovirus (H13.1*)
co_diagnosis_B302,B302,Faringoconjuntivitis Viral
co_diagnosis_B303,B303,Conjuntivitis Epidemica Aguda Hemorragica (Enter
co_diagnosis_B308,B308,Otras Conjuntivitis Virales (H13.1*)
co_diagnosis_B309,B309,Conjuntivitis Viral Sin Otra Especificacion
co_diagnosis_B33,B33,Otras Enfermedades Virales No Clasificadas En O
co_diagnosis_B330,B330,Mialgia Epidemica
co_diagnosis_B331,B331,Enfermedad Del Rio Ross
co_diagnosis_B332,B332,Carditis Viral
co_diagnosis_B333,B333,Infecciones Debidas A Retrovirus No Clasificada
co_diagnosis_B338,B338,Otras Enfermedades Virales Especificadas
co_diagnosis_B34,B34,Infeccion Viral De Sitio No Especificado
co_diagnosis_B340,B340,Infeccion Debida A Adenovirus Sin Otra Especifi
co_diagnosis_B341,B341,Infeccion Debida A Enterovirus Sin Otra Especif
co_diagnosis_B342,B342,Infeccion Debida A Coronavirus Sin Otra Especif
co_diagnosis_B343,B343,Infeccion Debida A Parvovirus Sin Otra Especifi
co_diagnosis_B344,B344,Infeccion Debida A Papovavirus Sin Otra Especif
co_diagnosis_B348,B348,Otras Infecciones Virales De Sitio No Especifica
co_diagnosis_B349,B349,Infeccion Viral No Especificada
co_diagnosis_B35,B35,Dermatofitosis
co_diagnosis_B350,B350,Tiña De La Barba Y Del Cuero Cabelludo
co_diagnosis_B351,B351,Tiña De Las Uñas
co_diagnosis_B352,B352,Tiña De La Mano
co_diagnosis_B353,B353,Tiña Del Pie (Tinea Pedis)
co_diagnosis_B354,B354,Tiña Del Cuerpo (Tinea Corporis)
co_diagnosis_B355,B355,Tiña Imbricada (Tinea Imbricata)
co_diagnosis_B356,B356,Tiña Inguinal (Tinea Cruris)
co_diagnosis_B358,B358,Otras Dermatofitosis
co_diagnosis_B359,B359,Dermatofitosis No Especificada
co_diagnosis_B36,B36,Otras Micosis Superficiales
co_diagnosis_B360,B360,Pitiriasis Versicolor
co_diagnosis_B361,B361,Tiña Negra
co_diagnosis_B362,B362,Piedra Blanca
co_diagnosis_B363,B363,Piedra Negra
co_diagnosis_B368,B368,Otras Micosis Superficiales Especificadas
co_diagnosis_B369,B369,Micosis Superficial Sin Otra Especificacion
co_diagnosis_B37,B37,Candidiasis
co_diagnosis_B370,B370,Estomatitis Candidiasica
co_diagnosis_B371,B371,Candidiasis Pulmonar
co_diagnosis_B372,B372,Candidiasis De La Piel Y Las Uñas
co_diagnosis_B373,B373,Candidiasis De La Vulva Y De La Vagina (N77.1*)
co_diagnosis_B374,B374,Candidiasis De Otras Localizaciones Urogenitales
co_diagnosis_B375,B375,Meningitis Debida A Candida (G02.1*)
co_diagnosis_B376,B376,Endocarditis Debida A Candida (I39.8*)
co_diagnosis_B377,B377,Septicemia Debida A Candida
co_diagnosis_B378,B378,Candidiasis De Otros Sitios
co_diagnosis_B379,B379,Candidiasis No Especificada
co_diagnosis_B38,B38,Coccidioidomicosis
co_diagnosis_B380,B380,Coccidioidomicosis Pulmonar Aguda
co_diagnosis_B381,B381,Coccidioidomicosis Pulmonar Cronica
co_diagnosis_B382,B382,Coccidioidomicosis Pulmonar Sin Otra Especifica
co_diagnosis_B383,B383,Coccidioidomicosis Cutanea
co_diagnosis_B384,B384,Meningitis Debida A Coccidioidomicosis (G02.1*)
co_diagnosis_B387,B387,Coccidioidomicosis Diseminada
co_diagnosis_B388,B388,Otras Formas De Coccidioidomicosis
co_diagnosis_B389,B389,Coccidioidomicosis No Especificada
co_diagnosis_B39,B39,Histoplasmosis
co_diagnosis_B390,B390,Infeccion Pulmonar Aguda Debida A Histoplasma Ca
co_diagnosis_B391,B391,Infeccion Pulmonar Cronica Debida A Histoplasma
co_diagnosis_B392,B392,Infeccion Pulmonar Debida A Histoplasma Capsulat
co_diagnosis_B393,B393,Infeccion Diseminada Debida A Histoplasma Capsul
co_diagnosis_B394,B394,Histoplasmosis Debida A Histoplasma Capsulatum
co_diagnosis_B395,B395,Infeccion Debida A Histoplasma Duboisii
co_diagnosis_B399,B399,Histoplasmosis No Especificada
co_diagnosis_B40,B40,Blastomicosis
co_diagnosis_B400,B400,Blastomicosis Pulmonar Aguda
co_diagnosis_B401,B401,Blastomicosis Pulmonar Cronica
co_diagnosis_B402,B402,Blastomicosis Pulmonar Sin Otra Especificacion
co_diagnosis_B403,B403,Blastomicosis Cutanea
co_diagnosis_B407,B407,Blastomicosis Diseminada
co_diagnosis_B408,B408,Otras Formas De Blastomicosis
co_diagnosis_B409,B409,Blastomicosis No Especificada
co_diagnosis_B41,B41,Paracoccidioidomicosis
co_diagnosis_B410,B410,Paracoccidioidomicosis Pulmonar
co_diagnosis_B417,B417,Paracoccidioidomicosis Diseminada
co_diagnosis_B418,B418,Otras Formas De Paracoccidioidomicosis
co_diagnosis_B419,B419,Paracoccidioidomicosis No Especificada
co_diagnosis_B42,B42,Esporotricosis
co_diagnosis_B420,B420,Esporotricosis Pulmonar (J99.8*)
co_diagnosis_B421,B421,Esporotricosis Linfocutanea
co_diagnosis_B427,B427,Esporotricosis Diseminada
co_diagnosis_B428,B428,Otras Formas De Esporotricosis
co_diagnosis_B429,B429,Esporotricosis No Especificada
co_diagnosis_B43,B43,Cromomicosis Y Absceso Feomicotico
co_diagnosis_B430,B430,Cromomicosis Cutanea
co_diagnosis_B431,B431,Absceso Cerebral Feomicotico
co_diagnosis_B432,B432,Absceso Y Quiste Subcutaneo Feomicotico
co_diagnosis_B438,B438,Otras Formas De Cromomicosis
co_diagnosis_B439,B439,Cromomicosis No Especificada
co_diagnosis_B44,B44,Aspergilosis
co_diagnosis_B440,B440,Aspergilosis Pulmonar Invasiva
co_diagnosis_B441,B441,Otras Aspergilosis Pulmonares
co_diagnosis_B442,B442,Aspergilosis Amigdalina
co_diagnosis_B447,B447,Aspergilosis Diseminada
co_diagnosis_B448,B448,Otras Formas De Aspergilosis
co_diagnosis_B449,B449,Aspergilosis No Especificada
co_diagnosis_B45,B45,Criptococosis
co_diagnosis_B450,B450,Criptococosis Pulmonar
co_diagnosis_B451,B451,Criptococosis Cerebral
co_diagnosis_B452,B452,Criptococosis Cutanea
co_diagnosis_B453,B453,Criptococosis Osea
co_diagnosis_B457,B457,Criptococosis Diseminada
co_diagnosis_B458,B458,Otras Formas De Criptococosis
co_diagnosis_B459,B459,Criptococosis No Especificada
co_diagnosis_B46,B46,Cigomicosis
co_diagnosis_B460,B460,Mucormicosis Pulmonar
co_diagnosis_B461,B461,Mucormicosis Rinocerebral
co_diagnosis_B462,B462,Mucormicosis Gastrointestinal
co_diagnosis_B463,B463,Mucormicosis Cutanea
co_diagnosis_B464,B464,Mucormicosis Diseminada
co_diagnosis_B465,B465,Mucormicosis Sin Otra Especificacion
co_diagnosis_B468,B468,Otras Cigomicosis
co_diagnosis_B469,B469,Cigomicosis No Especificada
co_diagnosis_B47,B47,Micetoma
co_diagnosis_B470,B470,Eumicetoma
co_diagnosis_B471,B471,Actinomicetoma
co_diagnosis_B479,B479,Micetoma No Especificado
co_diagnosis_B48,B48,Otras Micosis No Clasificadas En Otra Parte
co_diagnosis_B480,B480,Lobomicosis
co_diagnosis_B481,B481,Rinosporidiosis
co_diagnosis_B482,B482,Alesqueriasis
co_diagnosis_B483,B483,Geotricosis
co_diagnosis_B484,B484,Penicilosis
co_diagnosis_B487,B487,Micosis Oportunistas
co_diagnosis_B488,B488,Otras Micosis Especificadas
co_diagnosis_B49,B49,Micosis No Especificada
co_diagnosis_B50,B50,Paludismo (Malaria) Debido A Plasmodium Falcipar
co_diagnosis_B500,B500,Paludismo Debido A Plasmodium Falciparum Con Com
co_diagnosis_B508,B508,Otro Paludismo Grave Y Complicado Debido A Plasm
co_diagnosis_B509,B509,Paludismo Debido A Plasmodium Falciparum Sin Ot
co_diagnosis_B51,B51,Paludismo (Malaria) Debido A Plasmodium Vivax
co_diagnosis_B510,B510,Paludismo Debido A Plasmodium Vivax Con Ruptura
co_diagnosis_B518,B518,Paludismo Debido A Plasmodium Vivax Con Otras Co
co_diagnosis_B519,B519,Paludismo Debido A Plasmodium Vivax Sin Complic
co_diagnosis_B52,B52,Paludismo (Malaria) Debido A Plasmodium Malariae
co_diagnosis_B520,B520,Paludismo Debido A Plasmodium Malariae Con Nefro
co_diagnosis_B528,B528,Paludismo Debido A Plasmodium Malariae Con Otras
co_diagnosis_B529,B529,Paludismo Debido A Plasmodium Malariae Sin Comp
co_diagnosis_B53,B53,Otro Paludismo (Malaria) Confirmado Parasitologi
co_diagnosis_B530,B530,Paludismo Debido A Plasmodium Ovale
co_diagnosis_B531,B531,Paludismo Debido A Plasmodios De Los Simios
co_diagnosis_B538,B538,Otro Paludismo Confirmado Parasitologicamente N
co_diagnosis_B54,B54,Paludismo (Malaria) No Especificado
co_diagnosis_B55,B55,Leishmaniasis
co_diagnosis_B550,B550,Leishmaniasis Visceral
co_diagnosis_B551,B551,Leishmaniasis Cutanea
co_diagnosis_B552,B552,Leishmaniasis Mucocutanea
co_diagnosis_B559,B559,Leishmaniasis No Especificada
co_diagnosis_B56,B56,Tripanosomiasis Africana
co_diagnosis_B560,B560,Tripanosomiasis Gambiense
co_diagnosis_B561,B561,Tripanosomiasis Rhodesiense
co_diagnosis_B569,B569,Tripanosomiasis Africana Sin Otra Especificacio
co_diagnosis_B57,B57,Enfermedad De Chagas
co_diagnosis_B570,B570,Enfermedad De Chagas Aguda Que Afecta Al Corazon
co_diagnosis_B571,B571,Enfermedad De Chagas Aguda Que No Afecta Al Cora
co_diagnosis_B572,B572,Enfermedad De Chagas (Cronica) Que Afecta Al Cor
co_diagnosis_B573,B573,Enfermedad De Chagas (Cronica) Que Afecta Al Sis
co_diagnosis_B574,B574,Enfermedad De Chagas (Cronica) Que Afecta Al Sis
co_diagnosis_B575,B575,Enfermedad De Chagas (Cronica) Que Afecta Otros
co_diagnosis_B58,B58,Toxoplasmosis
co_diagnosis_B580,B580,Oculopatia Debida A Toxoplasma
co_diagnosis_B581,B581,Hepatitis Debida A Toxoplasma (K77.0*)
co_diagnosis_B582,B582,Meningoencefalitis Debida A Toxoplasma (G05.2*)
co_diagnosis_B583,B583,Toxoplasmosis Pulmonar (J17.3*)
co_diagnosis_B588,B588,Toxoplasmosis Con Otro Organo Afectado
co_diagnosis_B589,B589,Toxoplasmosis No Especificada
co_diagnosis_B59,B59,Neumocistosis
co_diagnosis_B60,B60,Otras Enfermedades Debidas A Protozoarios No Ce
co_diagnosis_B600,B600,Babesiosis
co_diagnosis_B601,B601,Acantamebiasis
co_diagnosis_B602,B602,Naegleriasis
co_diagnosis_B608,B608,Otras Enfermedades Especificadas Debidas A Proto
co_diagnosis_B64,B64,Enfermedad Debida A Protozoarios No Especificad
co_diagnosis_B65,B65,Esquistosomiasis (Bilharziasis)
co_diagnosis_B650,B650,Esquistosomiasis Por Schistosoma Haematobium (Es
co_diagnosis_B651,B651,Esquistosomiasis Por Schistosoma Mansoni (Esquis
co_diagnosis_B652,B652,Esquistosomiasis Debida A Schistosoma Japonicum
co_diagnosis_B653,B653,Dermatitis Por Cercarias
co_diagnosis_B658,B658,Otras Esquistosomiasis
co_diagnosis_B659,B659,Esquistosomiasis No Especificada
co_diagnosis_B66,B66,Otras Infecciones Debidas A Trematodos
co_diagnosis_B660,B660,Opistorquiasis
co_diagnosis_B661,B661,Clonorquiasis
co_diagnosis_B662,B662,Dicrocoeliasis
co_diagnosis_B663,B663,Fascioliasis
co_diagnosis_B664,B664,Paragonimiasis
co_diagnosis_B665,B665,Fasciolopsiasis
co_diagnosis_B668,B668,Otras Infecciones Especificadas Debidas A Tremat
co_diagnosis_B669,B669,Infeccion Debida A Trematodos No Especificada
co_diagnosis_B67,B67,Equinococosis
co_diagnosis_B670,B670,Infeccion Del Higado Debida A Echinococcus Granu
co_diagnosis_B671,B671,Infeccion Del Pulmon Debida A Echinococcus Granu
co_diagnosis_B672,B672,Infeccion De Hueso Debida A Echinococcus Granulo
co_diagnosis_B673,B673,Infeccion De Otro Organo Y De Sitios Multiples P
co_diagnosis_B674,B674,Infeccion Debida A Echinococcus Granulosus Sin
co_diagnosis_B675,B675,Infeccion Del Higado Debida A Echinococcus Multi
co_diagnosis_B676,B676,Infeccion De Otro Organo Y De Sitios Multiples P
co_diagnosis_B677,B677,Infeccion Debida A Echinococcus Multilocularis
co_diagnosis_B678,B678,Equinococosis Del Higado No Especificada
co_diagnosis_B679,B679,Equinococosis Otra Y La No Especificada
co_diagnosis_B68,B68,Teniasis
co_diagnosis_B680,B680,Teniasis Debida A Taenia Solium
co_diagnosis_B681,B681,Infeccion Debida A Taenia Saginata
co_diagnosis_B689,B689,Teniasis No Especificada
co_diagnosis_B69,B69,Cisticercosis
co_diagnosis_B690,B690,Cisticercosis Del Sistema Nervioso Central
co_diagnosis_B691,B691,Cisticercosis Del Ojo
co_diagnosis_B698,B698,Cisticercosis De Otros Sitios
co_diagnosis_B699,B699,Cisticercosis No Especificada
co_diagnosis_B70,B70,Difilobotriasis Y Esparganosis
co_diagnosis_B700,B700,Difilobotriasis Intestinal
co_diagnosis_B701,B701,Esparganosis
co_diagnosis_B71,B71,Otras Infecciones Debidas A Cestodos
co_diagnosis_B710,B710,Himenolepiasis
co_diagnosis_B711,B711,Dipilidiasis
co_diagnosis_B718,B718,Otras Infecciones Debidas A Cestodos Especifica
co_diagnosis_B719,B719,Infeccion Debida A Cestodos No Especificada
